runparse.pl filename startdate enddate
startdate 19700000
enddate 21000000
19930313 | 1:28:14 |  20.0 | 4:24 |     |     | Structure| tfox,glenmaur to cheshire cat  
19930314 | 0:30:03 |   6.0 | 5:00 |     |     | Structure| sara ct,steeplehill to moodie and back with dan  
19930315 | 0:34:04 |   8.0 | 4:15 |     |     | Structure| grandview  
19930317 | 0:32:52 |   8.0 | 4:06 |     |     | Structure| grandview  
19930318 | 0:33:04 |   8.0 | 4:08 |     |     | Structure| grandview  
19930319 | 0:59:13 |  13.5 | 4:23 |     |     | Structure| work to home by tfox  
Total for Structure is 919.4
NEW lytespeeds
19930322 | 0:31:19 |   8.0 | 3:54 |     |     |lytespeeds| grandview  
19930323 | 1:25:36 |  20.0 | 4:16 |     |     |lytespeeds| tfox,klakes,kanata  
19930324 | 0:34:50 |   8.0 | 4:21 |     |     |lytespeeds| work to eagleson, sunys to home - hamstring pain  
19930325 | 0:31:21 |   8.0 | 3:55 |     |     |lytespeeds| grandview - shorts  
19930327 | 2:02:22 |  28.0 | 4:22 |     |     |lytespeeds| tfox,kat,cfrank,to d&c+,loops in indpark 15deg  
19930328 | 0:38:36 |   9.7 | 3:58 |     |     |lytespeeds| out thru side,corks,carling,loop,ringroad orthothics adjusted  
19930330 | 1:23:13 |  20.0 | 4:09 |     |     |lytespeeds| home to d&cs to mowats and back felt good  
19930331 | 0:40:56 |   9.7 | 4:13 |     |     |lytespeeds| out thru side,corks,carling,loop,ringroad  
19930402 | 0:33:20 |   8.0 | 4:10 |     |     |lytespeeds| grandview  
19930403 | 1:48:10 |  25.0 | 4:19 |     |     |lytespeeds| 7k at home,over to d&cs, 10k with dan- hamstring  
19930404 | 0:35:01 |   8.5 | 4:07 |     |     |lytespeeds| home to D&Cs - hamstring pain *  
19930405 | 0:38:31 |   9.7 | 3:58 |     |     |lytespeeds| out thru side,corks,carling,loop,ringroad  
19930406 | 1:28:00 |  21.0 | 4:11 |     |     |lytespeeds| home to d&cs to mowats,back +1 42:01 42:01 3:56  
19930407 | 0:39:09 |  10.0 | 3:54 |     |     |lytespeeds| castlefrank,kakulu,towncentre...  
19930408 | 0:31:28 |   8.0 | 3:56 |     |     |lytespeeds| grandview  
19930410 | 0:41:15 |  10.0 | 4:07 |     |     |lytespeeds| castlefrank,kakulu,towncentre...  
19930411 | 0:33:57 |   8.0 | 4:14 |     |     |lytespeeds| castlefrank,path,mccurdy,towncentre path to reev  
19930412 | 2:28:00 |  32.5 | 4:33 |     |     |lytespeeds| home to d&cs,ffield,mood,cambr,rich,sthill,home  
19930413 | 0:10:00 |   1.5 | 6:40 |     |     |lytespeeds| too much pain - had to stop  
19930414 | 1:23:44 |  20.0 | 4:11 |     |     |lytespeeds| home to d&cs to mowats 41:18,42:21 no orthotics  
19930415 | 0:46:55 |  11.5 | 4:04 |     |     |lytespeeds| work to home   --- ultrasound  
19930416 | 2:17:44 |  32.5 | 4:14 |     |     |lytespeeds| home to d&cs,ffield,mood,cambr,rich,sthill,home  
19930417 | 0:0:00  |   2.0 | 0:00 |     |     |lytespeeds| popliteus hurts orthotics adjusted  
19930420 | 0:40:10 |  10.0 | 4:01 |     |     |lytespeeds| home into bridlewood and back 20:50 19:20  
19930421 | 0:49:13 |  11.5 | 4:16 |     |     |lytespeeds| work to david & sheila's by equestrian park. with othotics - pain in popliteus  
19930422 | 0:44:39 |  11.0 | 4:03 |     |     |lytespeeds| out side,moodie,path to carling,park,loop,rroad without othotics - pain around knee  
Total for lytespeeds is 352.1
NEW 121s
19930424 | 2:23:24 |  32.5 | 4:24 |     |     |      121s| home to d&cs,ffield,mood,cambr,rich,sthill,home -  pain around knee, puked at 30 k (stopped 3 mins)  
19930427 | 0:39:20 |  10.0 | 3:56 |     |     |      121s| castlefrank,kakulu,towncentre...  
19930428 | 0:50:35 |  12.5 | 4:02 |     |     |      121s| work to home by equestrian park  
19930501 | 0:39:20 |   9.5 | 4:08 |     |     |      121s| home up steeplehill and back with dan  
19930502 | 0:44:51 |  10.5 | 4:16 |     |     |      121s| home to m&ds by steeplehill - knee hurts  
19930504 | 0:36:52 |   9.3 | 3:57 |     |     |      121s| loop at home cclockwise  
19930505 | 0:36:38 |   9.0 | 4:04 |     |     |      121s| d&cs,richmond, sthill to home  
19930507 | 0:20:00 |   5.0 | 4:00 |     |     |      121s| home,over bridge and back  
19930509 | 2:18:11 |  29.0 | 4:45 |     |     |      121s| first 29k of marathon.44:20.1:36half  
19930512 | 0:29:34 |   8.0 | 3:41 |     |     |      121s| rroad,carling,loop,park to point,back *  
19930517 | 0:31:14 |   8.0 | 3:54 |     |     |      121s| powerlines,equestrian  
19930518 | 0:38:26 |  10.0 | 3:50 |     |     |      121s| mood,path carling,park,loop,front,ringroad  
19930519 | 0:31:06 |   8.0 | 3:53 |     |     |      121s| powerlines,equestrian,fartleks 20on40off* 16  
19930520 | 0:25:17 |   6.0 | 4:12 |     |     |      121s| grandview through bush with Brian  
19930521 | 0:31:47 |   8.0 | 3:58 |     |     |      121s| rroad,carling,loop,park to point,back  
19930526 | 0:39:05 |  10.0 | 3:54 |     |     |      121s| mood,path carling,park,loop,front,ringroad  
19930527 | 0:33:02 |   8.5 | 3:53 |     |     |      121s| path,loop,grandview,back  
19930601 | 0:36:45 |  10.0 | 3:40 |     |     |      121s| mood,path carling,park,loop,front,ringroad *  
19930602 | 0:31:45 |   8.0 | 3:58 |     |     |      121s| grandview  
19930603 | 0:30:42 |   8.0 | 3:50 |     |     |      121s| rroad,carling,loop,park to point,back  
19930607 | 0:40:32 |  10.0 | 4:03 |     |     |      121s| d&cs down steeplehill to richmond  
19930610 | 0:30:26 |   8.0 | 3:48 |     |     |      121s| path, rroad, grandview through bush ,rroad,path  
19930611 | 0:40:26 |  10.0 | 4:02 |     |     |      121s| mood,path carling,park,loop,front,ringroad  
19930614 | 0:44:01 |  11.0 | 4:00 |     |     |      121s| powerlines,equestrian  
19930615 | 0:36:00 |   9.3 | 3:52 |     |     |      121s| loop at home cclockwise  
19930616 | 0:29:44 |   7.5 | 3:57 |     |     |      121s| rroad, grandview through bush + 1 loop,rroad  
19930617 | 0:33:41 |   8.0 | 4:12 |     |     |      121s| powerlines,equestrian,fartleks 45on130off45on45off  
19930618 | 0:29:10 |   7.0 | 4:10 |     |     |      121s| rroad, grandview ,rroad  
19930621 | 0:34:11 |   8.5 | 4:01 |     |     |      121s| path,rroad,carling,loop,park to point,back  
19930622 | 0:40:12 |  10.2 | 3:56 |     |     |      121s| mood,path carling,park,loop,front,ringroad,path  
19930623 | 0:30:45 |   8.0 | 3:50 |     |     |      121s| bike,grandview  
19930625 | 0:27:24 |   6.9 | 3:58 |     |     |      121s| home to MJ + S  
19930627 | 0:43:03 |  10.0 | 4:18 |     |     |      121s| RACE - Gatineau triathlon  
19930629 | 0:39:55 |  10.0 | 3:59 |     |     |      121s| mood,path carling,park,loop,front,ringroad in 5:05  
19930701 | 0:17:54 |   5.0 | 3:34 |     |     |      121s| Canada Day 5k  
19920703 | 0:27:41 |   7.0 | 3:57 |     |     |      121s| RACE - OAC triathlon  
19930705 | 0:32:34 |   8.0 | 4:04 |     |     |      121s| path, rroad, grandview through bush ,rroad,path  
19930706 | 0:33:15 |   8.0 | 4:09 |     |     |      121s| rroad,carling,loop,park to point,back 32 deg  
19930707 | 0:27:59 |   7.0 | 3:59 |     |     |      121s| grandview + 2 loops, 32 deg  
19930708 | 0:33:15 |   8.0 | 4:09 |     |     |      121s| moodie,equestrian path to bridge.  
19930709 | 0:34:26 |   8.0 | 4:18 |     |     |      121s| powerlines,equestrian  
19930714 | 0:18:29 |   5.0 | 3:41 |     |     |      121s| Stittsville fun run  
19930718 | 0:46:41 |  11.5 | 4:03 |     |     |      121s| RACE - National Capital Triathlon  
19930719 | 0:33:21 |   8.2 | 4:04 |     |     |      121s| path,rroad,carling,loop,park to point,back rroad  
19930721 | 0:40:00 |   7.0 | 5:42 |     |     |      121s| intervals 8x.5k 1:29,27,29..29,27 pace on 3min+3k  
19930723 | 0:36:30 |   9.3 | 3:55 |     |     |      121s| new path,equestrian to overpass  
19930728 | 0:30:45 |   8.0 | 3:50 |     |     |      121s| grandview  
19930729 | 0:36:02 |   9.3 | 3:52 |     |     |      121s| loop at home cclockwise  
19930730 | 0:33:03 |   8.0 | 4:07 |     |     |      121s| equestrian to bridge  
19930802 | 0:41:25 |  10.0 | 4:08 |     |     |      121s| RACE - Sharbot Lake Triathlon  
19930805 | 0:40:36 |  10.0 | 4:03 |     |     |      121s| mood,path carling,park,loop,front,ringroad  
19930809 | 0:32:58 |   8.0 | 4:07 |     |     |      121s| equestrian to bridge  
19930810 | 0:32:47 |   8.0 | 4:05 |     |     |      121s| equestrian to bridge  
19930812 | 0:31:27 |   8.0 | 3:55 |     |     |      121s| rroad,carling,loop,park to point,back 30 deg runwalk  
19930816 | 0:33:32 |   8.0 | 4:11 |     |     |      121s| equestrian to bridge  
19930817 | 0:41:08 |  10.0 | 4:06 |     |     |      121s| mood,path carling,park,loop,front,ringroad  
19930818 | 0:32:58 |   8.0 | 4:07 |     |     |      121s| equestrian to bridge  
19930819 | 0:32:16 |   8.0 | 4:02 |     |     |      121s| rroad,carling,loop,park to point,back  
19930821 | 0:29:33 |   7.0 | 4:13 |     |     |      121s| kingston  
19930824 | 0:34:06 |   8.0 | 4:15 |     |     |      121s| equestrian to bridge  
19930825 | 0:33:51 |   8.0 | 4:13 |     |     |      121s| equestrian to bridge  
19930826 | 0:34:11 |   8.0 | 4:16 |     |     |      121s| path,rr,grandview through bush+1 loop,rr,path  
19930827 | 0:32:06 |   8.0 | 4:00 |     |     |      121s| path,rr,grandview through bush+1 loop,rr,path  
19930828 | 0:37:02 |   9.3 | 3:58 |     |     |      121s| loop at home cclockwise  
19930830 | 0:28:55 |   7.0 | 4:07 |     |     |      121s| cottage  
19930901 | 0:37:29 |   9.3 | 4:01 |     |     |      121s| new path,equestrian to overpass  
19930904 | 0:37:22 |   9.5 | 3:56 |     |     |      121s| from cottage t-junction and back  
19930905 | 0:40:00 |   8.0 | 5:00 |     |     |      121s| cottage - 5 k plus hill 3 times with Dan TOTAL 624.5 gel mc  
19930907 | 0:32:17 |   8.0 | 4:02 |     |     |      121s| equestrian to bridge  
19930909 | 0:31:49 |   8.0 | 3:58 |     |     |      121s| equestrian to bridge  
19930913 | 0:57:59 |  13.0 | 4:27 |     |     |      121s| cottage to t-junction, turn right to red tree  
19930914 | 0:39:55 |   9.0 | 4:26 |     |     |      121s| from cottage t-junction and back  
19930915 | 0:36:59 |   9.0 | 4:06 |     |     |      121s| from cottage t-junction and back  
19930916 | 0:41:28 |  10.0 | 4:08 |     |     |      121s| from cottage to conservation road and back  
19930921 | 0:35:00 |   7.0 | 5:00 |     |     |      121s| intervals,6x800 on 2:41,40,40,42,43,43+2,2-3rest  
19930923 | 0:41:26 |  15.0 | 2:45 |     |     |      121s| work to david and sheila's 10 plus 5 with cath  
19930925 | 0:36:51 |   9.3 | 3:57 |     |     |      121s| loop at home cclockwise  
19930927 | 0:37:59 |  10.0 | 3:47 |     |     |      121s| mood,path carling,park,loop,front,ringroad  
19930928 | 0:32:28 |   8.0 | 4:03 |     |     |      121s| equestrian to bridge  
19930930 | 0:29:57 |   8.0 | 3:44 |     |     |      121s| grandview 3:30 lk *  
19931002 | 0:18:24 |   5.0 | 3:40 |     |     |      121s| RACE - OAC relay  
19931004 | 0:35:00 |   8.9 | 3:55 |     |     |      121s| soccer field,equestrian to bridge  
19931006 | 0:30:56 |   8.0 | 3:52 |     |     |      121s| equestrian to bridge  
19931007 | 0:40:35 |   9.5 | 4:16 |     |     |      121s| path,rroad,path loop over pond,rroad,path  
19931010 | 0:18:42 |   5.0 | 3:44 |     |     |      121s| RACE - First annual Dalhousie Lake Shuffle  
19931016 | 0:40:16 |   9.3 | 4:19 |     |     |      121s| loop at home cclockwise - with cast  
19931021 | 0:33:22 |   8.0 | 4:10 |     |     |      121s| equestrian to bridge  
19931022 | 0:34:13 |   8.0 | 4:16 |     |     |      121s| equestrian to bridge  
19931023 | 0:36:25 |   9.0 | 4:02 |     |     |      121s| d&cs,richmond, sthill to home  
19931025 | 0:31:50 |   8.0 | 3:58 |     |     |      121s| rroad,carling,loop,park to point,back  
19931026 | 0:33:14 |   8.0 | 4:09 |     |     |      121s| equestrian to bridge  
19931028 | 0:40:01 |  10.0 | 4:00 |     |     |      121s| mood,path carling,park,loop,front,ringroad  
19931030 | 0:37:17 |   9.3 | 4:00 |     |     |      121s| loop at home cclockwise  
19931102 | 0:40:18 |  10.0 | 4:01 |     |     |      121s| mood,path carling,park,loop,front,ringroad  
19931103 | 0:31:51 |   8.0 | 3:58 |     |     |      121s| grandview  
19931107 | 0:38:22 |   9.3 | 4:07 |     |     |      121s| loop at home cclockwise  
19931108 | 0:33:25 |   8.0 | 4:10 |     |     |      121s| equestrian to bridge  
19931109 | 0:31:59 |   8.0 | 3:59 |     |     |      121s| grandview  
19931110 | 0:42:23 |   9.5 | 4:27 |     |     |      121s| new path,equestrian,tracks,tpark,corkstown  
19931114 | 0:43:43 |  10.5 | 4:09 |     |     |      121s| barnsdale,eagleson,boundary,twinelm  
19931116 | 0:40:12 |  10.0 | 4:01 |     |     |      121s| mood,path carling,park,loop,front,ringroad 123x2  
19931118 | 0:32:50 |   8.0 | 4:06 |     |     |      121s| equestrian to bridge  
19931124 | 0:33:20 |   8.0 | 4:10 |     |     |      121s| equestrian to bridge  
19931125 | 0:39:39 |  10.0 | 3:57 |     |     |      121s| mood,path carling,park,loop,front,ringroad  
19931126 | 0:32:50 |   8.0 | 4:06 |     |     |      121s| path,rr,grandview through bush+1 loop,rr,path  
19931128 | 0:37:42 |   8.0 | 4:42 |     |     |      121s| home to d&cs with Dan - 6x1on1off  
19931130 | 0:32:49 |   8.0 | 4:06 |     |     |      121s| equestrian to bridge  
19931202 | 0:33:30 |   8.0 | 4:11 |     |     |      121s| equestrian to bridge  
19931203 | 0:33:03 |   8.0 | 4:07 |     |     |      121s| equestrian to bridge  
19931205 | 0:33:51 |   8.0 | 4:13 |     |     |      121s| home to d&cs - 8x1on1off  
19931207 | 0:34:10 |   8.4 | 4:04 | 161 |     |      121s| d&cs to home  
19931209 | 0:32:15 |   8.0 | 4:01 | 161 |     |      121s| equestrian to bridge  
19931213 | 0:32:28 |   8.0 | 4:03 | 160 |     |      121s| equestrian to bridge  
19931214 | 0:32:16 |   8.0 | 4:02 |     |     |      121s|    path,bush to grandview,back, loop,path  
19931215 | 0:39:33 |  10.0 | 3:57 |     |     |      121s| mood,path carling,park,loop,front,ringroad  
19931225 | 0:31:09 |   6.8 | 4:34 | 152 |     |      121s| home to m&ds  
19931231 | 0:28:00 |   6.1 | 4:35 | 156 |     |      121s| to end of twin elm and back  
19940102 | 0:51:26 |   9.3 | 5:31 | 145 |     |      121s| od - loop at home clockwise  
19940104 | 0:35:10 |   8.0 | 4:23 | 158 |     |      121s| grandview  
19940107 | 0:33:55 |   8.0 | 4:14 | 159 |     |      121s| grandview  
19940111 | 0:33:53 |   8.0 | 4:14 | 161 |     |      121s| grandview  
19940113 | 0:33:04 |   8.0 | 4:08 |     |     |      121s| grandview  
19940124 | 0:34:37 |   8.0 | 4:19 | 158 |     |      121s| grandview  
19940130 | 0:42:46 |  10.0 | 4:16 | 175 |     |      121s| RACE - Richmond 10K  -30c with wind chill  
19940201 | 0:34:00 |   8.0 | 4:15 | 160 |     |      121s| grandview  
19940203 | 0:40:13 |   8.0 | 5:01 | 148 |     |      121s| grandview  
19940204 | 0:33:55 |   8.0 | 4:14 | 157 |     |      121s| grandview  
19940206 | 0:48:55 |  11.0 | 4:26 | 150 |     |      121s| home to MJ& S long way  
19940210 | 0:49:00 |   9.5 | 5:09 | 147 |     |      121s| work to david and sheila's  
19940212 | 0:47:03 |   9.3 | 5:03 | 142 |     |      121s| loop at home counter-clockwise  
19940216 | 0:33:22 |   8.0 | 4:10 | 161 |     |      121s| grandview  
19940218 | 0:32:49 |   8.0 | 4:06 | 161 |     |      121s| grandview  
19940220 | 1:39:40 |  20.0 | 4:59 | 146 |     |      121s| les's to fallowfield and back:  
19940222 | 0:32:42 |   8.0 | 4:05 | 157 |     |      121s| grandview  
19940303 | 0:34:09 |   8.0 | 4:16 | 158 |     |      121s| grandview  
19940304 | 0:32:35 |   8.0 | 4:04 | 159 |     |      121s| grandview  
19940307 | 0:30:16 |   6.8 | 4:27 | 150 |     |      121s| home up cambrian and back  
19940308 | 0:31:57 |   8.0 | 3:59 | 162 |     |      121s| grandview  
19940309 | 0:34:04 |   8.0 | 4:15 | 152 |     |      121s| grandview orthoticusts adjusted  
19940413 | 0:54:09 |  11.0 | 4:55 | 142 |     |      121s| bridlewood  
19940414 | 0:31:58 |   8.0 | 3:59 | 152 |     |      121s| grandview  
19940417 | 0:42:58 |   9.3 | 4:37 | 148 |     |      121s| loop at home counter-clockwise  
19940422 | 0:32:26 |   8.0 | 4:03 | 163 |     |      121s| grandview fart  
19940423 | 0:36:22 |   9.0 | 4:02 | 155 |     |      121s| corkstown to acres,carling,loop,ringroad  
19940424 | 0:42:20 |   9.3 | 4:33 | 148 |     |      121s| loop at home counter-clockwise  
19940428 | 0:30:58 |   8.0 | 3:52 | 160 |     |      121s| grandview  
19940429 | 0:32:08 |   8.0 | 4:01 | 158 |     |      121s| grandview  
19940430 | 0:25:40 |   6.0 | 4:16 | 157 |     |      121s| grandview  
19940431 | 0:31:25 |   8.0 | 3:55 | 161 |     |      121s| grandview  
19940501 | 0:43:34 |   9.3 | 4:41 | 147 |     |      121s| loop at home counter-clockwise  
19940507 | 0:33:15 |   8.0 | 4:09 | 160 |     |      121s| grandview fart  
19940508 | 0:31:52 |   8.0 | 3:59 | 160 |     |      121s| grandview  
19940510 | 0:39:49 |  10.0 | 3:58 | 174 |     |      121s| RACE - REACH 10 K  
19940511 | 0:28:27 |   7.0 | 4:03 | 153 |     |      121s| new path, to red flag and back. TOTAL 750.7  
Total for 121s is 1367.3
NEW mc
19940415 | 0:39:22 |   9.0 | 4:22 |     |     |        mc| new path,equestrian to overpass  
19940418 | 0:33:40 |   8.0 | 4:12 | 157 |     |        mc| equestrian to bridge  
19940419 | 0:48:34 |  11.0 | 4:24 | 150 |     |        mc| work to d&cs  
19940420 | 0:38:18 |   8.0 | 4:47 | 143 |     |        mc| equestrian to bridge  
19940422 | 0:32:44 |   8.0 | 4:05 | 160 |     |        mc| equestrian to bridge  
19940425 | 0:33:35 |   8.0 | 4:11 | 157 |     |        mc| equestrian to bridge  
19940426 | 0:32:12 |   8.0 | 4:01 | 163 |     |        mc| equestrian to bridge,fartlek,2on2off max 177  
19940428 | 0:42:01 |  10.3 | 4:04 | 157 |     |        mc| path carling,park,loop path from front  
19940503 | 0:33:09 |   8.0 | 4:08 | 159 |     |        mc| equestrian to bridge  
19940504 | 0:33:05 |   8.0 | 4:08 | 155 |     |        mc| equestrian to bridge  
19940504 | 0:26:00 |   5.0 | 5:12 | 133 |     |        mc| with cath  
19940506 | 0:33:15 |   8.0 | 4:09 | 154 |     |        mc| equestrian to bridge  
19940508 | 0:43:38 |  10.0 | 4:21 | 144 |     |        mc| kanata with cath  
19940510 | 0:33:05 |   8.0 | 4:08 | 163 |     |        mc| equestrian to bridge/orthotics  
19940511 | 0:35:38 |   8.5 | 4:11 | 160 |     |        mc| path,rroad,carling,loop,park to point,back ortpain  
19940513 | 0:46:00 |  10.5 | 4:22 | 143 |     |        mc| work to david & sheila's by equestrian park.  
19940516 | 0:42:00 |  10.3 | 4:04 | 160 |     |        mc| path carling,park,loop path from front  
19940517 | 0:35:30 |   8.0 | 4:26 | 155 |     |        mc| equestrian to bridge top of foot pain  
19940519 | 0:33:33 |   8.2 | 4:05 | 158 |     |        mc| path corkstown to trailer park  
19940520 | 0:40:19 |   9.0 | 4:28 | 145 |     |        mc| 19th tee  
19940522 | 0:40:18 |   8.0 | 5:02 | 140 |     |        mc| at cottage with Dan  
19940525 | 0:32:57 |   8.0 | 4:07 | 153 |     |        mc| equestrian to bridge  
19940527 | 0:33:40 |   8.0 | 4:12 | 152 |     |        mc| equestrian to bridge  
19940528 | 0:36:45 |   9.3 | 3:57 | 158 |     |        mc| loop at home cclockwise  
19940530 | 0:31:47 |   8.0 | 3:58 | 160 |     |        mc| equestrian to bridge  
19940531 | 0:32:40 |   8.3 | 3:56 | 153 |     |        mc| trail  
19940602 | 0:40:00 |   7.0 | 5:42 | 150 |     |        mc| intervals  6x.5k 1:27,27,26,26,26,26  pace + 4k high174  
19940603 | 0:33:15 |   8.0 | 4:09 | 154 |     |        mc| equestrian to bridge  
19940605 | 0:37:09 |   9.3 | 3:59 | 166 |     |        mc| loop at home cclockwise after 80k bike  
19940607 | 0:36:50 |  10.0 | 3:41 | 164 |     |        mc| equestrian to 5k and back  
19940608 | 0:35:40 |   8.0 | 4:27 | 151 |     |        mc| equestrian to bridge  
19940609 | 0:34:41 |   8.0 | 4:20 | 155 |     |        mc| equestrian to bridge  
19940610 | 0:35:35 |   8.0 | 4:26 | 149 |     |        mc| equestrian to bridge  
19940614 | 0:46:00 |  10.0 | 4:36 |     |     |        mc| at cottage  
19940615 | 0:42:00 |   9.0 | 4:40 |     |     |        mc| at cottage  
19940617 | 0:42:00 |   9.0 | 4:40 |     |     |        mc| at cottage  
19940620 | 0:33:26 |   8.0 | 4:10 | 154 |     |        mc| equestrian to bridge  
19940621 | 0:40:00 |   8.0 | 5:00 | 150 |     |        mc| intervals  8x.5k 1:31,28,29,25,26,27,27,28  pace + 4k high176  
19940622 | 0:34:51 |   8.0 | 4:21 | 156 |     |        mc| equestrian to bridge  
19940624 | 0:21:21 |   5.0 | 4:16 | 150 |     |        mc| easy with pickups  
19940625 | 0:19:38 |   5.0 | 3:55 | 166 |     |        mc| RACE - Smith's Falls Triathlon  
19940628 | 0:40:10 |  10.0 | 4:01 | 160 |     |        mc| equestrian, 123 hard,easyx2 max 181  
19940629 | 0:35:52 |   8.0 | 4:29 | 151 |     |        mc| 58  
19940701 | 0:38:15 |  10.0 | 3:49 | 172 |     |        mc| RACE - Canada Day 10k  
19940702 | 0:37:41 |   9.0 | 4:11 | 156 |     |        mc| at cottage  
19940704 | 0:39:53 |  10.0 | 3:59 | 157 |     |        mc| equestrian  
19940705 | 0:30:00 |   7.0 | 4:17 | 146 |     |        mc| 3x800 on 2:47,:45,:47 max 170 rest 1:25  
19940706 | 0:44:16 |  10.2 | 4:20 | 150 |     |        mc| mood,path ,park,loop,front,ringroad,path  
19940709 | 0:29:20 |   7.0 | 4:11 | 157 |     |        mc| RACE - OAC triathlon  
19940711 | 0:52:15 |  13.0 | 4:01 | 156 |     |        mc| Equestrian last 5 in 19:24  
19940713 | 0:18:47 |   5.0 | 3:45 | 176 |     |        mc| RACE - Stittsville fun run max 185  
19940714 | 0:37:48 |   8.0 | 4:43 | 146 |     |        mc| equestrian to bridge  
19940716 | 0:43:30 |  10.0 | 4:21 | 150 |     |        mc| loop at home +  
19940717 | 0:48:00 |  10.0 | 4:48 | 146 |     |        mc| cottage with Catherine  
19940718 | 0:37:00 |   8.0 | 4:37 | 146 |     |        mc| equestrian to bridge stitch  
19940721 | 0:35:03 |   8.0 | 4:22 | 157 |     |        mc| equestrian to bridge super hot  
19940722 | 0:35:16 |   8.0 | 4:24 | 151 |     |        mc| equestrian to bridge hot  
19940724 | 1:05:57 |  15.0 | 4:23 | 157 |     |        mc| RACE - Kingston Triathlon  
19940725 | 0:43:03 |   9.0 | 4:47 | 135 |     |        mc| park  
19940727 | 0:32:48 |   8.0 | 4:06 | 158 |     |        mc| equestrian to bridge -exults  max 185  
19940728 | 0:28:06 |   7.0 | 4:00 | 151 |     |        mc| equestrian -exults  
19940731 | 0:13:20 |   3.0 | 4:26 |     |     |        mc| at cottage  
19940801 | 0:41:38 |  10.0 | 4:09 | 172 |     |        mc| RACE - Sharbot Lake Triathlon  
19940802 | 0:35:46 |   8.0 | 4:28 | 147 |     |        mc| equestrian to bridge  
19940805 | 0:43:38 |  10.0 | 4:21 |     |     |        mc| loop at home +  
19940806 | 0:40:42 |   9.3 | 4:22 | 152 |     |        mc| loop at home cclockwise  
19940808 | 0:29:40 |   7.0 | 4:14 |     |     |        mc| from fitness center  
19940810 | 0:33:20 |   8.0 | 4:10 |     |     |        mc| from fitness center  
19940811 | 0:32:22 |   8.0 | 4:02 | 161 |     |        mc| equestrian to bridge  
19940812 | 0:28:30 |   7.0 | 4:04 |     |     |        mc| from fitness center  
19940814 | 0:44:40 |  11.0 | 4:03 |     |     |        mc| RACE - Kennebunk fire department triathlon  
19940815 | 0:35:00 |   8.0 | 4:22 |     |     |        mc| Popham Beach Maine  
19940816 | 1:17:00 |  17.0 | 4:31 |     |     |        mc| Popham Beach Maine  
19940819 | 0:35:00 |   8.0 | 4:22 |     |     |        mc| Popham Beach Maine  
19940822 | 0:33:41 |   8.0 | 4:12 | 161 |     |        mc| equestrian to bridge  
19940823 | 0:37:31 |   8.0 | 4:41 | 147 |     |        mc| equestrian to bridge  
19940826 | 0:44:04 |  10.0 | 4:24 | 154 |     |        mc| loop at home +  
19940828 | 1:18:30 |  17.0 | 4:37 |     |     |        mc| home  
19940829 | 0:33:02 |   8.0 | 4:07 | 159 |     |        mc| equestrian to bridge  
19940831 | 0:35:33 |   8.5 | 4:10 | 154 |     |        mc| equestrian to bridge  
19940904 | 1:40:21 |  21.1 | 4:45 | 154 |     |        mc| RACE - Half Ironman Triathlon  
19940907 | 0:36:06 |   8.0 | 4:30 | 154 |     |        mc| equestrian to bridge  
19940908 | 0:34:10 |   8.0 | 4:16 | 154 |     |        mc| equestrian to bridge  
19940909 | 0:31:19 |   7.5 | 4:10 | 152 |     |        mc| path to end of Grandview  
19940912 | 0:31:52 |   8.0 | 3:59 | 162 |     |        mc| equestrian to bridge back in 15:20  
19940913 | 0:41:06 |  10.0 | 4:06 | 162 |     |        mc| mood,path carling,park,loop,front,ringroad  
19940915 | 0:33:52 |   8.0 | 4:14 | 165 |     |        mc| equestrian to bridge,5pu 160-180 2minup 3-6  
19940916 | 0:32:36 |   8.0 | 4:04 | 161 |     |        mc| equestrian to bridge  
19940919 | 0:32:15 |   8.0 | 4:01 | 161 |     |        mc| equestrian to bridge  
19940920 | 0:36:06 |   8.0 | 4:30 | 152 |     |        mc| equestrian to bridge  
19940922 | 0:32:58 |   8.0 | 4:07 | 162 |     |        mc| equestrian to bridge  
19940925 | 0:36:39 |   9.3 | 3:56 | 161 |     |        mc| loop at home cclockwise  
19940927 | 0:31:46 |   8.0 | 3:58 | 168 |     |        mc| equestrian to bridge  
19940928 | 0:32:15 |   8.0 | 4:01 | 164 |     |        mc| equestrian to bridge  
19940930 | 0:34:47 |   8.0 | 4:20 | 154 |     |        mc| equestrian to bridge  
19941002 | 0:18:22 |   5.0 | 3:40 | 177 |     |        mc| RACE - OAC Relay  
19941003 | 0:25:15 |   6.0 | 4:12 | 154 |     |        mc| at cottage  
19941005 | 0:38:45 |   9.0 | 4:18 |     |     |        mc| at cottage  
19941008 | 0:18:45 |   5.0 | 3:45 |     |     |        mc| RACE - Dalhousie Lake Shuffle  
19941012 | 0:34:56 |   8.0 | 4:22 | 155 |     |        mc| equestrian to bridge  
19941013 | 0:33:37 |   8.0 | 4:12 | 158 |     |        mc| equestrian to bridge  
19941019 | 0:34:12 |   8.0 | 4:16 | 157 |     |        mc| equestrian to bridge  
19941021 | 0:34:12 |   8.0 | 4:16 | 158 |     |        mc| equestrian to bridge  
19941024 | 0:34:40 |   8.0 | 4:20 | 154 |     |        mc| equestrian to bridge  
19941026 | 0:41:27 |  10.0 | 4:08 | 157 |     |        mc| mood,path carling,park,loop,front,ringroad  
